Data element,Period,OrganisationUnit,CategoryCombo,AttributeCombo,Value
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
,2018Q1,,,JVafaPfopJf,0
